endpoint_tag,family,dataset_id,model,aggregation,d
rq3c_gl_m100_tabpfn_minus_lr_average_set_size,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0022580980066445157
rq3c_gl_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0010937499999999975
rq3c_gl_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.09353846153846154
rq3c_gl_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.014536486290439576
rq3c_gl_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.025531914893617023
rq3c_gl_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.034147444595205786
rq3c_gl_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_lr_empty_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.3401480111008326
rq3c_gl_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.027556556454089463
rq3c_gl_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.1834625191228965
rq3c_gl_m100_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0022580980066445266
rq3c_gl_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.004575163398692817
rq3c_gl_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.13141762452107278
rq3c_gl_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.01249365159979685
rq3c_gl_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.007255520504731883
rq3c_gl_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005431993156544057
rq3c_gl_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0068367346938775775
rq3c_gl_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00679286100594918
rq3c_gl_m100_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.015589592950062958
rq3c_gl_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0002994011976047761
rq3c_gl_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.08171021377672208
rq3c_gl_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0010966693744922985
rq3c_gl_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004973821989528826
rq3c_gl_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.002206970798008345
rq3c_gl_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.007798537774167324
rq3c_gl_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0026821032320308745
rq3c_gl_m100_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.008292231812577077
rq3c_gl_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.010600367891667618
rq3c_gl_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.049487779203562655
rq3c_gl_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.011396982225304553
rq3c_gl_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.002281698515203057
rq3c_gl_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0032250223585357117
rq3c_gl_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0009618030802897471
rq3c_gl_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004110757773918306
rq3c_gl_m100_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.023881824762640037
rq3c_gl_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0018750000000000045
rq3c_gl_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.10566153846153847
rq3c_gl_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0059045408385318245
rq3c_gl_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.015263644773357999
rq3c_gl_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.04196949534240969
rq3c_gl_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.012121212121212133
rq3c_gl_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.019240183579806214
rq3c_gl_m100_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.017244601328903656
rq3c_gl_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0018750000000000045
rq3c_gl_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.10566153846153847
rq3c_gl_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0059045408385318245
rq3c_gl_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.060592044403330256
rq3c_gl_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.04196949534240961
rq3c_gl_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.012121212121212133
rq3c_gl_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.019240183579806235
rq3c_gl_m100_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.017244601328903663
rq3c_gl_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0018750000000000017
rq3c_gl_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.10566153846153845
rq3c_gl_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005904540838531842
rq3c_gl_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.022664199814986123
rq3c_gl_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.012121212121212126
rq3c_gl_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.037927844588344126
rq3c_gl_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.041969495342409666
rq3c_gl_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.019240183579806218
rq3c_gl_m100_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.017244601328903653
rq3c_cc_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.009150326797385611
rq3c_cc_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.008045977011494254
rq3c_cc_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.003961401726764846
rq3c_cc_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.011671924290220848
rq3c_cc_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0007698887938409227
rq3c_cc_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.013391022174148181
rq3c_cc_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.009693663449433464
rq3c_cc_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.01107784431137726
rq3c_cc_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0015439429928741145
rq3c_cc_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005239642567018687
rq3c_cc_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.006413612565445026
rq3c_cc_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0015071995693715424
rq3c_cc_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.00016246953696180677
rq3c_cc_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0038398456343463174
rq3c_cc_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.011200164406083046
rq3c_cc_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.007524167351571354
rq3c_cc_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0028641591054565096
rq3c_cc_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005990600035728455
rq3c_cc_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.017117693692503332
rq3c_cc_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0013188111348673703
rq3c_cc_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00027868499146207484
rq3c_cc_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.011289000690585915
rq3c_cc_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.006019518651690758
rq3c_cc_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.011093750000000024
rq3c_cc_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0046769230769230785
rq3c_cc_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.012926156970839996
rq3c_cc_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.344218316373728
rq3c_cc_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.060620329614085366
rq3c_cc_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.03559475350520127
rq3c_cc_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.1842427332993371
rq3c_cc_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.01070909468438538
rq3c_cc_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.011093750000000024
rq3c_cc_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0046769230769230785
rq3c_cc_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.012926156970839996
rq3c_cc_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.35198889916743764
rq3c_cc_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.060620329614085366
rq3c_cc_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.03559475350520127
rq3c_cc_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.18424273329933707
rq3c_cc_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.010709094684385346
rq3c_cc_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.01109375
rq3c_cc_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004676923076923079
rq3c_cc_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.01292615697083998
rq3c_cc_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0038852913968547642
rq3c_cc_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.03559475350520126
rq3c_cc_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.3481036077705828
rq3c_cc_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.060620329614085366
rq3c_cc_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.1842427332993371
rq3c_cc_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.010709094684385401
rq3c_cc_m50_xgb_minus_lr_threshold_sum,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.39320168844541054
rq3c_cc_m50_xgb_minus_lr_threshold_sum,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.033318652012549334
rq3c_cc_m50_xgb_minus_lr_threshold_sum,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.23686466034610235
rq3c_cc_m50_xgb_minus_lr_threshold_sum,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.26637889741643983
rq3c_cc_m50_xgb_minus_lr_threshold_sum,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.04690632748048658
rq3c_cc_m50_xgb_minus_lr_threshold_sum,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.30182486406923115
rq3c_cc_m50_xgb_minus_lr_threshold_sum,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.10722289517219472
rq3c_cc_m50_xgb_minus_lr_threshold_sum,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.07239721423321947
rq3c_cc_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.013398692810457514
rq3c_cc_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.10574712643678161
rq3c_cc_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.009141696292534274
rq3c_cc_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.005047318611987395
rq3c_cc_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00029940119760480944
rq3c_cc_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.003061224489795933
rq3c_cc_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.02724716062736615
